Data,Zamkniecie,logprices,logrates
8/20/2018,1221.95,3.087053436,0.002173437
8/21/2018,1217.41,3.085436865,-0.001616571
8/22/2018,1221.75,3.086982348,0.001545483
8/23/2018,1221.16,3.08677257,-0.000209777
8/24/2018,1236.75,3.092281919,0.005509349
8/27/2018,1256.27,3.099082989,0.00680107
8/28/2018,1245.86,3.095469242,-0.003613746
8/29/2018,1264.65,3.101970348,0.006501106
8/30/2018,1254.44,3.098449894,-0.003520455
8/31/2018,1231.8,3.0905402,-0.007909694
9/4/2018,1211.31,3.083255303,-0.007284897
9/5/2018,1199.1,3.078855403,-0.0043999
9/6/2018,1183.99,3.073348034,-0.005507369
9/7/2018,1177.59,3.070994109,-0.002353925
9/10/2018,1175.06,3.070060043,-0.000934066
9/11/2018,1189.99,3.075543312,0.005483269
9/12/2018,1171.6,3.068779363,-0.006763949
9/13/2018,1182.14,3.072668913,0.00388955
9/14/2018,1177.98,3.071137917,-0.001530996
9/17/2018,1159.83,3.064394338,-0.006743579
9/18/2018,1167.11,3.06711179,0.002717452
9/19/2018,1174.27,3.069767966,0.002656176
9/20/2018,1191.57,3.076119561,0.006351595
9/21/2018,1172.12,3.068972076,-0.007147484
9/24/2018,1179.56,3.071720037,0.00274796
9/25/2018,1193.89,3.076964315,0.005244278
9/26/2018,1194.06,3.07702615,6.18355E-05
9/27/2018,1207.36,3.081836784,0.004810633
9/28/2018,1207.08,3.081736054,-0.000100729
10/1/2018,1208.53,3.082257436,0.000521381
10/2/2018,1207.64,3.081937489,-0.000319946
10/3/2018,1211.53,3.083334173,0.001396683
10/4/2018,1177.07,3.070802291,-0.012531882
10/5/2018,1167.83,3.067379628,-0.003422663
10/8/2018,1155.92,3.062927778,-0.004451849
10/9/2018,1145.17,3.058869962,-0.004057816
10/10/2018,1092.16,3.038286267,-0.020583696
10/11/2018,1090.74,3.03772124,-0.000565027
10/12/2018,1120.54,3.049427364,0.011706124
10/15/2018,1102.44,3.042354962,-0.007072402
10/16/2018,1133.08,3.054260574,0.011905611
10/17/2018,1127.59,3.052151216,-0.002109358
10/18/2018,1097.91,3.040566741,-0.011584475
10/19/2018,1105.18,3.043433017,0.002866276
10/22/2018,1111.37,3.045858669,0.002425652
10/23/2018,1114.91,3.047239811,0.001381141
10/24/2018,1057.12,3.024124289,-0.023115521
10/25/2018,1103.59,3.042807757,0.018683467
10/26/2018,1083.75,3.03492911,-0.007878646
10/29/2018,1034.73,3.014827041,-0.02010207
10/30/2018,1049.51,3.020986581,0.00615954
10/31/2018,1090.58,3.037657529,0.016670948
11/1/2018,1085.98,3.035821827,-0.001835702
11/2/2018,1071.49,3.029988122,-0.005833705
11/5/2018,1055.73,3.023552863,-0.006435259
11/6/2018,1069.57,3.029209213,0.00565635
11/7/2018,1108.24,3.044633821,0.015424608
11/8/2018,1094.63,3.039267346,-0.005366475
11/9/2018,1077.02,3.032223768,-0.007043578
11/12/2018,1049.36,3.020924506,-0.011299263
11/13/2018,1047.97,3.02034885,-0.000575655
11/14/2018,1054.58,3.023079531,0.00273068
11/15/2018,1071.05,3.029809746,0.006730215
11/16/2018,1068.27,3.028681032,-0.001128713
11/19/2018,1027.42,3.011748016,-0.016933017
11/20/2018,1030.45,3.013026924,0.001278908
11/21/2018,1043.43,3.018463319,0.005436396
11/23/2018,1030.1,3.012879387,-0.005583932
11/26/2018,1055.94,3.023639242,0.010759855
11/27/2018,1052.28,3.022131316,-0.001507926
11/28/2018,1091.79,3.038139112,0.016007796
11/29/2018,1094.58,3.039247509,0.001108396
11/30/2018,1109.65,3.045186017,0.005938509
12/3/2018,1116.36,3.047804267,0.00261825
12/4/2018,1062.47,3.026316676,-0.021487591
12/6/2018,1078.08,3.032650989,0.006334313
12/7/2018,1046.58,3.019772431,-0.012878558
12/10/2018,1053.18,3.022502603,0.002730172
12/11/2018,1061.65,3.025981364,0.003478761
12/12/2018,1073.73,3.030895087,0.004913723
12/13/2018,1073.54,3.030818231,-7.68566E-05
12/14/2018,1051.71,3.021896003,-0.008922227
12/17/2018,1025.65,3.010999184,-0.010896819
12/18/2018,1043.41,3.018454995,0.00745581
12/19/2018,1035.46,3.015133327,-0.003321668
12/20/2018,1023.58,3.010121792,-0.005011535
12/21/2018,991.25,2.9961832,-0.013938591
12/24/2018,984.67,2.993290706,-0.002892494
12/26/2018,1047.85,3.020299118,0.027008411
12/27/2018,1052.9,3.022387126,0.002088008
12/28/2018,1046.68,3.019813926,-0.0025732
12/31/2018,1044.96,3.019099666,-0.000714259
