Data,Zamkniecie,logprices,logrates
2/25/2019,164.62,2.216482597,0.007262574
2/26/2019,164.13,2.215187969,-0.001294628
2/27/2019,162.81,2.211681076,-0.003506893
2/28/2019,161.45,2.208038049,-0.003643027
3/1/2019,162.28,2.210264999,0.00222695
3/4/2019,167.37,2.223677616,0.013412617
3/5/2019,171.26,2.23365594,0.009978324
3/6/2019,172.51,2.236814275,0.003158335
3/7/2019,169.13,2.228220649,-0.008593626
3/8/2019,169.6,2.229425848,0.001205199
3/11/2019,172.07,2.235705159,0.006279311
3/12/2019,171.92,2.235326402,-0.000378756
3/13/2019,173.37,2.238973949,0.003647547
3/14/2019,170.17,2.230882999,-0.00809095
3/15/2019,165.98,2.22005576,-0.010827239
3/18/2019,160.47,2.205393853,-0.014661908
3/19/2019,161.57,2.208360725,0.002966872
3/20/2019,165.44,2.218640521,0.010279796
3/21/2019,166.08,2.220317336,0.001676815
3/22/2019,164.34,2.215743283,-0.004574054
3/25/2019,166.29,2.220866133,0.005122851
3/26/2019,167.68,2.224481265,0.003615132
3/27/2019,165.87,2.219767845,-0.004713421
3/28/2019,165.55,2.218929185,-0.00083866
3/29/2019,166.69,2.221909547,0.002980362
4/1/2019,168.7,2.227115083,0.005205536
4/2/2019,174.2,2.241048151,0.013933068
4/3/2019,173.54,2.239399593,-0.001648558
4/4/2019,176.02,2.245562017,0.006162424
4/5/2019,175.72,2.244821195,-0.000740822
4/8/2019,174.93,2.242864296,-0.001956898
4/9/2019,177.58,2.249394052,0.006529756
4/10/2019,177.82,2.249980606,0.000586554
4/11/2019,177.51,2.249222824,-0.000757782
4/12/2019,179.1,2.253095586,0.003872762
4/15/2019,179.65,2.254427222,0.001331636
4/16/2019,178.87,2.252537507,-0.001889715
4/17/2019,178.78,2.252318933,-0.000218574
4/18/2019,178.28,2.251102625,-0.001216308
4/22/2019,181.44,2.258733037,0.007630412
4/23/2019,183.78,2.264298247,0.00556521
4/24/2019,182.58,2.261453203,-0.002845044
4/25/2019,193.26,2.286141975,0.024688772
4/26/2019,191.49,2.282146099,-0.003995876
4/29/2019,194.78,2.289544361,0.007398262
4/30/2019,193.4,2.28645647,-0.003087892
5/1/2019,193.03,2.285624811,-0.000831659
5/2/2019,192.53,2.284498411,-0.0011264
5/3/2019,195.47,2.291080113,0.006581702
5/6/2019,193.88,2.287533011,-0.003547102
5/7/2019,189.77,2.278227558,-0.009305453
5/8/2019,189.54,2.277700876,-0.000526681
5/9/2019,188.65,2.27565681,-0.002044067
5/10/2019,188.34,2.274942566,-0.000714243
5/13/2019,181.54,2.258972331,-0.015970235
5/14/2019,180.73,2.257030249,-0.001942083
5/15/2019,186.27,2.270142915,0.013112666
5/16/2019,186.99,2.271818382,0.001675467
5/17/2019,185.3,2.267875419,-0.003942962
5/20/2019,182.72,2.261786087,-0.006089333
5/21/2019,184.82,2.266748966,0.004962879
5/22/2019,185.32,2.267922292,0.001173326
5/23/2019,180.87,2.257366539,-0.010555753
5/24/2019,181.06,2.257822516,0.000455977
5/28/2019,184.31,2.265548899,0.007726383
5/29/2019,182.19,2.260524536,-0.005024363
5/30/2019,183.01,2.262474821,0.001950285
5/31/2019,177.47,2.249124949,-0.013349872
6/3/2019,164.15,2.215240887,-0.033884062
6/4/2019,167.5,2.224014811,0.008773924
6/5/2019,168.17,2.225748524,0.001733713
6/6/2019,168.33,2.226161523,0.000412999
6/7/2019,173.35,2.238923846,0.012762323
6/10/2019,174.82,2.242591116,0.00366727
6/11/2019,178.1,2.250663919,0.008072804
6/12/2019,175.04,2.243137305,-0.007526615
6/13/2019,177.47,2.249124949,0.005987645
6/14/2019,181.33,2.258469662,0.009344712
6/17/2019,189.01,2.276484782,0.018015121
6/18/2019,188.47,2.275242231,-0.001242552
6/19/2019,187.48,2.272954945,-0.002287286
6/20/2019,189.53,2.277677963,0.004723018
6/21/2019,191.14,2.281351582,0.003673619
6/24/2019,192.6,2.284656283,0.003304701
6/25/2019,188.84,2.276093992,-0.008562291
6/26/2019,187.66,2.273371712,-0.00272228
6/27/2019,189.5,2.277609214,0.004237502
6/28/2019,193,2.285557309,0.007948095
7/1/2019,193,2.285557309,0
7/2/2019,195,2.290034611,0.004477302
7/3/2019,197.2,2.294906911,0.004872299
7/5/2019,196.4,2.293141483,-0.001765427
7/8/2019,195.76,2.291723956,-0.001417527
7/9/2019,199.21,2.299311135,0.007587179
7/10/2019,202.73,2.30691802,0.007606885
7/11/2019,201.23,2.303692727,-0.003225293
7/12/2019,204.87,2.311478367,0.00778564
7/15/2019,203.91,2.309438525,-0.002039843
